Epoch	TotalEnvInteracts	worker/CostLimit	worker/noise	learner/VVals	learner/CostVVals	worker/EpRet	worker/EpLen	worker/EpCost	learner/LossQ	learner/LossQC	learner/StopIter	learner/LossPi	learner/Lagrangian	learner/QcRet	learner/KL	learner/Entropy	learner/ClipFrac	learner/LossQcPenalty	learner/LossVallina	learner/LossVC	learner/LossV	Eval/NaturalReward	Eval/NaturalCost	Eval/AdvUniformReward	Eval/AdvUniformCost	worker/Epoch	worker/Time
68	5520000	1.5	0.014999791	-26.757126	0.13477005	-358.66174	1219.0	1.2479986	0.34857315	3.883225e-05	149.0	0.00035157948	12.9962	0.1358704	0.0016083382	-0.40483138	0.02125	0.003954733	0.0005584879	0.02317073	145.21498	-348.08948	38.402363	-347.89508	38.87511	68.0	11330.811
69	5600000	1.5	0.01499982	-30.253025	0.13672341	-353.8201	1219.0	1.2815509	0.3448781	2.6805046e-05	149.0	0.0018445044	12.99552	0.14784135	0.0009052102	-0.41621298	0.0028125	0.025617227	-0.0003598133	0.020703308	182.86246	-345.1897	41.652397	-344.72992	41.2626	69.0	11501.003
70	5680000	1.5	0.014999851	-30.638393	0.19523028	-352.7964	1219.0	1.4512326	0.31291977	2.1000502e-05	149.0	-0.012850515	12.9954405	0.15054646	0.00054010376	-0.40837047	0.0020625	-0.18040004	-0.00021307087	0.029389499	172.65335	-345.6542	42.06599	-345.75708	41.285805	70.0	11671.154
71	5760000	1.5	0.014999868	-30.11989	0.17365287	-359.4825	1219.0	1.2595297	0.41380763	3.9759758e-05	149.0	-0.009696088	12.994494	0.13313144	0.0007030044	-0.39982554	0.00515	-0.13658422	0.00019452913	0.030373596	207.6988	-345.33728	40.344906	-344.96893	40.324303	71.0	11843.333
72	5840000	1.5	0.014999894	-24.609093	0.18638319	-352.41077	1219.0	1.3040888	0.37592953	4.11894e-05	149.0	-0.01234769	12.993891	0.14723289	0.003238868	-0.44163033	0.02885	-0.17464225	-0.00033050505	0.04728484	169.9472	-349.9638	36.100002	-349.68515	36.315964	72.0	12016.31
73	5920000	1.5	0.01499991	-34.499527	0.19132058	-366.6769	1219.0	1.8129787	0.45262375	6.446064e-05	149.0	0.0069264947	13.02376	0.22280124	0.0013262808	-0.42335123	0.0068	0.09599395	7.176156e-05	0.07703216	254.82198	-348.375	34.468292	-347.6728	33.614754	73.0	12184.025
74	6000000	1.5	0.014999923	-27.934435	0.22546138	-354.43845	1219.0	1.0992755	0.41335154	3.3377622e-05	149.0	-0.02109445	12.993451	0.14802931	0.0023164067	-0.45192003	0.0232125	-0.29657385	-0.0003069049	0.05052006	170.9814	-345.87216	34.838326	-344.96423	34.422634	74.0	12352.061
75	6080000	1.5	0.014999928	-27.831528	0.122388564	-353.39536	1219.0	1.593061	0.4058333	2.8314733e-05	149.0	0.0041690725	13.001037	0.14187925	0.0047145057	-0.47484493	0.0672375	0.055909783	0.0041543203	0.014883799	179.62009	-350.6364	33.361504	-350.10544	32.941906	75.0	12519.335
76	6160000	1.5	0.014999942	-29.785929	0.181622	-363.6473	1219.0	1.521248	0.43739557	3.2523745e-05	149.0	-0.00018945194	12.993652	0.18211827	0.0010022334	-0.46363544	0.0094125	-0.0023669875	0.0005060233	0.04047477	205.87587	-353.26697	31.940088	-352.34546	31.45342	76.0	12687.382
77	6240000	1.5	0.014999954	-25.826626	0.3168332	-357.79523	1219.0	1.1681399	0.35323444	4.9076945e-05	149.0	-0.038324617	12.992603	0.18529871	0.0021077606	-0.48631185	0.016775	-0.5377755	-0.00034896794	0.09358516	190.44562	-351.03232	34.354774	-349.88873	34.288517	77.0	12855.815
78	6320000	1.5	0.014999957	-33.94347	0.17128122	-361.14737	1219.0	1.3398293	0.53440726	4.5958477e-05	149.0	-0.0018190052	12.992234	0.16410425	0.00050867646	-0.49222752	0.0030375	-0.02599046	-0.0005977977	0.033753466	250.54283	-346.28348	36.03562	-346.97894	35.652294	78.0	13023.954
79	6400000	1.5	0.01499997	-27.573887	0.14785756	-361.9284	1219.0	1.7142186	0.5580894	3.508003e-05	149.0	0.025366932	13.011822	0.25802723	0.0015325865	-0.49366334	0.0098375	0.35394394	-0.00020761395	0.07010692	220.2552	-346.51242	32.647427	-345.61566	32.05969	79.0	13190.902
